Ticker;SimFinId;Currency;Fiscal Year;Fiscal Period;Report Date;Publish Date;Restated Date;Shares (Basic);Shares (Diluted);Revenue;Cost of Revenue;Gross Profit;Operating Expenses;Selling, General & Administrative;Research & Development;Depreciation & Amortization;Operating Income (Loss);Non-Operating Income (Loss);Interest Expense, Net;Pretax Income (Loss), Adj.;Abnormal Gains (Losses);Pretax Income (Loss);Income Tax (Expense) Benefit, Net;Income (Loss) from Continuing Operations;Net Extraordinary Gains (Losses);Net Income;Net Income (Common)
RRX;1234788;USD;2018;FY;2018-12-31;2019-02-26;2021-03-02;43600000;43900000;3645600000;-2681000000;964600000;-599400000;;;;365200000;-54800000;-53300000;310400000;-18200000;292200000;-56400000;235800000;;231200000;231200000
RRX;1234788;USD;2019;FY;2019-12-31;2020-02-26;2022-03-02;42000000;42200000;3238000000;-2377300000;860700000;-544300000;;;;316400000;-47300000;-47400000;269100000;34700000;303800000;-61200000;242600000;;238900000;238900000
RRX;1234788;USD;2020;FY;2020-12-31;2021-03-02;2023-02-24;40600000;40800000;2907000000;-2100400000;806600000;-512900000;;;;293700000;-29500000;-33900000;264200000;-15700000;248500000;-56300000;192200000;;187700000;187700000
RRX;1234788;USD;2021;FY;2021-12-31;2022-03-02;2024-02-26;47300000;47700000;3810300000;-2698700000;1111600000;-714700000;;;;396900000;-47800000;-53000000;349100000;-38600000;310500000;-74700000;235800000;;229600000;229600000
RRX;1234788;USD;2022;FY;2022-12-31;2023-02-24;2024-02-26;66700000;67100000;5217900000;-3548200000;1669700000;-978400000;;;;691300000;-76600000;-82000000;614700000;-900000;613800000;-118900000;494900000;;488900000;488900000
RS;448547;USD;2018;FY;2018-12-31;2019-02-27;2021-02-25;71621000;72441000;11534500000;-8253000000;3281500000;-2307000000;-2091800000;;-215200000;974500000;-86900000;-86200000;887600000;-37000000;850600000;-208800000;641800000;;633700000;633700000
RS;448547;USD;2019;FY;2019-12-31;2020-02-27;2022-02-24;66885000;67855000;10973800000;-7644400000;3329400000;-2314700000;-2095400000;;-219300000;1014700000;-84200000;-85000000;930500000;-1200000;929300000;-223200000;706100000;;701500000;701500000
RS;448547;USD;2020;FY;2020-12-31;2021-02-25;2023-02-28;64328000;65263000;8811900000;-6036800000;2775100000;-2101300000;-1874000000;;-227300000;673800000;-87600000;-62900000;586200000;-108000000;478200000;-105800000;372400000;;369100000;369100000
RS;448547;USD;2021;FY;2021-12-31;2022-02-24;2024-02-29;63275000;64350000;14093300000;-9603000000;4490300000;-2536700000;-2306500000;;-230200000;1953600000;-65800000;-62700000;1887800000;-4700000;1883100000;-465700000;1417400000;;1413000000;1413000000
RS;448547;USD;2022;FY;2022-12-31;2023-02-28;2024-02-29;63275000;64350000;17025000000;-11773700000;5251300000;-2744400000;-2504200000;;-240200000;2506900000;-76500000;-62300000;2430400000;;2430400000;-586200000;1844200000;;1840100000;1840100000
RSG;101495;USD;2018;FY;2018-12-31;2019-02-08;2021-02-23;326900000;328400000;10040900000;-6150000000;3890900000;-2092900000;-1059500000;;-1033400000;1798000000;-378800000;-382200000;1419200000;-98300000;1320900000;-283300000;1037600000;;1036900000;1036900000
RSG;101495;USD;2019;FY;2019-12-31;2020-02-14;2022-02-11;321100000;322000000;10299400000;-6298400000;4001000000;-2132400000;-1091900000;;-1040500000;1868600000;-379200000;-385600000;1489400000;-193600000;1295800000;-222000000;1073800000;;1073300000;1073300000
RSG;101495;USD;2020;FY;2020-12-31;2021-02-23;2023-02-23;319300000;319800000;10153600000;-6100500000;4053100000;-2128900000;-1053000000;;-1075900000;1924200000;-346300000;-350400000;1577900000;-435200000;1142700000;-173100000;969600000;;967200000;967200000
RSG;101495;USD;2021;FY;2021-12-31;2022-02-11;2024-02-29;318600000;319400000;11295000000;-6737700000;4557300000;-2381300000;-1195800000;;-1185500000;2176000000;-312600000;-312100000;1863400000;-288300000;1575100000;-282800000;1292300000;;1290400000;1290400000
RSG;101495;USD;2022;FY;2022-12-31;2023-02-23;2024-02-29;318600000;319400000;13511300000;-8205000000;5306300000;-2805900000;-1454300000;;-1351600000;2500400000;-394600000;-392300000;2105800000;-274300000;1831500000;-343900000;1487600000;;1487600000;1487600000
RSI;1326824;USD;2019;FY;2019-12-31;2020-03-24;2021-03-25;28750000;28750000;63667000;-32893000;30774000;-53101000;-23649000;;-1139000;-22327000;-123000;-123000;-22450000;;-22450000;;-22450000;;-22450000;-22450000
RSI;1326824;USD;2020;FY;2020-12-31;2021-03-25;2023-03-02;53093129;55452029;278500000;-190873000;87627000;-221046000;-162447000;;-2082000;-133419000;-135000;-135000;-133554000;4828000;-128726000;-2919000;-131645000;;1081000;1081000
RSI;1326824;USD;2021;FY;2021-12-31;2022-03-07;2024-03-07;59191384;59191384;488105000;-332145000;155960000;-250239000;-55518000;;-4245000;-94279000;-187000;-187000;-94466000;28062000;-66404000;-4688000;-71092000;;-19489000;-19489000
RSI;1326824;USD;2022;FY;2022-12-31;2023-03-02;2024-03-07;59191384;59191384;592212000;-414664000;177548000;-302346000;-67561000;;-14325000;-124798000;-573000;-573000;-125371000;;-125371000;-8961000;-134332000;;-38631000;-38631000
RSKD;1241824;USD;2020;FY;2020-12-31;2021-02-25;2023-02-24;;;169740000;-76916000;92824000;-99632000;-62990000;-36642000;;-6808000;-3464000;145000;-10272000;;-10272000;-1075000;-11347000;;-11347000;-11347000
RSKD;1241824;USD;2021;FY;2021-12-31;2022-02-25;2024-03-06;;;229141000;-106170000;122971000;-178914000;-123613000;-55301000;;-55943000;-121929000;591000;-177872000;;-177872000;-1558000;-179430000;;-179430000;-179430000
RSKD;1241824;USD;2022;FY;2022-12-31;2023-02-24;2024-03-06;;;261247000;-126150000;135097000;-244445000;-172431000;-72014000;;-109348000;10685000;10180000;-98663000;;-98663000;-6042000;-104705000;;-104705000;-104705000
RSLS;794492;USD;2018;FY;2018-12-31;2019-06-28;2019-06-28;2237;2237;606710;-164299;442411;-24983797;-19261680;-5722117;;-24541386;-167772;-12378;-24709158;-14004573;-38713731;3446708;-35267023;-45884552;-84230557;-84230557
RSLS;794492;USD;2019;FY;2019-12-31;2020-04-30;2021-03-11;34574;34574;15089000;-5784000;9305000;-25192000;-22071000;-3121000;;-15887000;-50568000;-451000;-66455000;-8645000;-75100000;893000;-74207000;;-74207000;-74207000
RSLS;794492;USD;2020;FY;2020-12-31;2021-03-11;2021-03-11;138540;138540;11299000;-5037000;6262000;-18719000;-15221000;-3498000;;-12457000;-1639000;-2049000;-14096000;-7715000;-21811000;181000;-21630000;;-21630000;-21630000
RST;985520;USD;2018;FY;2018-12-31;2019-03-06;2020-03-11;22705000;22705000;173634000;-35922000;137712000;-157331000;-132121000;-25210000;;-19619000;-45000;-210000;-19664000;;-19664000;-1809000;-21473000;;-21473000;-21473000
RST;985520;USD;2019;FY;2019-12-31;2020-03-11;2020-03-11;23444000;23444000;182702000;-37261000;145441000;-158379000;-133869000;-24510000;;-12938000;299000;-255000;-12639000;;-12639000;-317000;-12956000;;-12956000;-12956000
RSTRF;14034210;USD;2018;FY;2018-12-31;2019-02-21;2021-02-23;202000000;;5357000000;-1818000000;3539000000;-1644000000;-1214000000;;;1895000000;-513000000;-535000000;1382000000;;1382000000;-238000000;1144000000;;1143000000;1143000000
RSTRF;14034210;USD;2019;FY;2019-12-31;2020-02-21;2022-02-23;202000000;202000000;5603000000;-1813000000;3790000000;-1794000000;-1271000000;;;1996000000;-521000000;-532000000;1475000000;-23000000;1452000000;-341000000;1111000000;;1109000000;1109000000
RSTRF;14034210;USD;2020;FY;2020-12-31;2021-02-23;2023-02-22;202000000;202000000;4968000000;-1610000000;3358000000;-1897000000;-407000000;;;1461000000;-547000000;-508000000;914000000;-98000000;816000000;-66000000;750000000;;748000000;748000000
RSTRF;14034210;USD;2021;FY;2021-12-31;2022-02-23;2024-02-22;202000000;202000000;5739000000;-1890000000;3849000000;-1966000000;-484000000;;;1883000000;-509000000;-505000000;1374000000;-11000000;1363000000;-110000000;1253000000;;1249000000;1249000000
RSTRF;14034210;USD;2022;FY;2022-12-31;2023-02-22;2024-02-22;202000000;202000000;6505000000;-2312000000;4193000000;-2251000000;-631000000;;;1942000000;-577000000;-533000000;1365000000;;1365000000;117000000;1482000000;;1479000000;1479000000
RSVR;10656470;USD;2019;FY;2020-03-31;2020-03-29;2021-05-24;28539299;28539299;;;;-85;;;;-85;;;-85;;-85;;-85;;-85;-85
RSVR;10656470;USD;2020;FY;2021-03-31;2021-03-29;2022-06-21;28539299;28539299;80245664;-32854453;47391211;-29063558;-14986085;;-14077473;18327653;-9869656;-8958857;8457997;2988322;11446319;-2146691;9299628;;9252955;9252955
RSVR;10656470;USD;2021;FY;2022-03-31;2022-06-21;2023-05-31;52611175;58450019;107840245;-44185837;63654408;-44301387;-25279256;;-19022131;19353021;-10529771;-10870866;8823250;8558339;17381589;-4253192;13128397;;13076627;13076627
RSVR;10656470;USD;2022;FY;2023-03-31;2023-05-31;2023-05-31;64339703;64833207;122286530;-47986130;74300400;-53242683;-31167786;;-22074897;21057717;-14504230;-14756187;6553487;1851042;8404529;-5624896;2779633;;2539201;2539201
RTLR;11795008;USD;2018;FY;2018-12-31;2019-02-09;2021-02-25;43700000;43700000;184467000;-72566000;111901000;-29005000;-1999000;;-25134000;82896000;;;82896000;-2577000;80319000;-17359000;62960000;;62960000;62960000
RTLR;11795008;USD;2019;FY;2019-12-31;2020-02-07;2022-02-24;43700000;44836000;447673000;-169167000;278506000;-57642000;-12663000;;-42336000;220864000;-7368000;-1039000;213496000;-1524000;211972000;-26253000;185719000;;28802000;28802000
RTLR;11795008;USD;2020;FY;2020-12-31;2021-02-25;2022-02-24;43739000;43739000;423905000;-169763000;254142000;-71851000;-16367000;;-53123000;182291000;-27168000;-17287000;155123000;-189000;154934000;-10229000;144705000;;34691000;34691000
RTLR;11795008;USD;2021;FY;2021-12-31;2022-02-24;2022-02-24;40682000;40682000;396341000;-146395000;249946000;-73038000;-21611000;;-49196000;176908000;-17301000;-32080000;159607000;14693000;174300000;-10530000;163770000;;36780000;36780000
RTN;354596;USD;2018;FY;2018-12-31;2019-02-13;2019-02-13;286500000;286800000;27058000000;-19573000000;7485000000;-2947000000;-2947000000;;;4538000000;-161000000;-153000000;4377000000;-1230000000;3147000000;-264000000;2883000000;-1000000;2909000000;2909000000
RTN;354596;USD;2019;FY;2019-12-31;2020-02-12;2020-02-12;280000000;280200000;29176000000;-21413000000;7763000000;-2989000000;-2989000000;;;4774000000;-100000000;-138000000;4674000000;-688000000;3986000000;-658000000;3328000000;1000000;3343000000;3343000000
RTX;261978;USD;2018;FY;2018-12-31;2019-02-07;2021-02-08;1271835600;1287248900;34701000000;-27465000000;7236000000;-4359000000;-2864000000;-1878000000;;2877000000;-1032000000;-1032000000;1845000000;659000000;2504000000;-1098000000;1406000000;4248000000;5269000000;5269000000
RTX;261978;USD;2019;FY;2019-12-31;2020-02-06;2022-02-11;1358277200;1372737100;45349000000;-34598000000;10751000000;-5837000000;-3711000000;-2452000000;;4914000000;-1591000000;-1591000000;3323000000;829000000;4152000000;-421000000;3731000000;2217000000;5537000000;5537000000
RTX;261978;USD;2020;FY;2020-12-31;2021-02-08;2023-02-07;1357800000;1357800000;56587000000;-48056000000;8531000000;-7237000000;-5540000000;-2582000000;;1294000000;-1366000000;-1366000000;-72000000;-2281000000;-2353000000;-575000000;-2928000000;-410000000;-3519000000;-3519000000
RTX;261978;USD;2021;FY;2021-12-31;2022-02-11;2024-02-05;1490500000;1500200000;64388000000;-51897000000;12491000000;-7778000000;-5046000000;-2732000000;;4713000000;-899000000;-1322000000;3814000000;1295000000;5109000000;-964000000;4145000000;-32970000;3864030000;3864030000
RTX;261978;USD;2022;FY;2022-12-31;2023-02-07;2024-02-05;1475500000;1485900000;67074000000;-53406000000;13668000000;-8284000000;-5573000000;-2711000000;;5384000000;-1156000000;-1276000000;4228000000;1889000000;6117000000;-790000000;5327000000;-18980000;5197020000;5197020000
RUBY;9076187;USD;2018;FY;2018-12-31;2019-03-28;2021-02-23;39285468;39285468;;;;-91663000;-39894000;-51769000;;-91663000;4655000;4614000;-87008000;-2187000;-89195000;;-89195000;;-89195000;-89195000
RUBY;9076187;USD;2019;FY;2019-12-31;2020-03-12;2022-02-25;78688878;78688878;;;;-169601000;-57182000;-112419000;;-169601000;6143000;5404000;-163458000;;-163458000;;-163458000;;-163458000;-163458000
RUBY;9076187;USD;2020;FY;2020-12-31;2021-02-23;2023-02-27;80624608;80624608;;;;-166448000;-50341000;-116107000;;-166448000;-1283000;-2425000;-167731000;;-167731000;;-167731000;;-167731000;-167731000
RUBY;9076187;USD;2021;FY;2021-12-31;2022-02-25;2023-02-27;87950440;87950440;;;;-194616000;-53029000;-141587000;;-194616000;-1931000;-6343000;-196547000;;-196547000;;-196547000;;-196547000;-196547000
RUBY;9076187;USD;2022;FY;2022-12-31;2023-02-27;2023-02-27;90305463;90305463;;;;-127249000;-30835000;-96414000;;-127249000;-1220000;-3044000;-128469000;-51197000;-179666000;;-179666000;;-179666000;-179666000
RUN;148978;USD;2018;FY;2018-12-31;2019-02-28;2021-02-25;110089000;117112000;759981000;-534923000;225058000;-346939000;-323891000;-18844000;-4204000;-121881000;-128983000;-131771000;-250864000;;-250864000;-9322000;-260186000;;26657000;26657000
RUN;148978;USD;2019;FY;2019-12-31;2020-02-27;2022-02-17;116397000;123876000;858578000;-645829000;212749000;-428489000;-400171000;-23563000;-4755000;-215740000;-183500000;-174246000;-399240000;;-399240000;8218000;-391022000;;26335000;26335000
RUN;148978;USD;2020;FY;2020-12-31;2021-02-25;2023-02-22;139606000;139606000;922191000;-743526000;178665000;-643773000;-619045000;-19548000;-5180000;-465108000;-222413000;-230601000;-687521000;;-687521000;60573000;-626948000;;-173394000;-173394000
RUN;148978;USD;2021;FY;2021-12-31;2022-02-17;2024-02-21;206103000;213016000;1609954000;-1365472000;244482000;-910669000;-887504000;-23165000;;-666187000;-305072000;-327700000;-971259000;;-971259000;-9271000;-980530000;;-79423000;-79423000
RUN;148978;USD;2022;FY;2022-12-31;2023-02-22;2024-02-21;139606000;139606000;2321422000;-2022710000;298712000;-960904000;-939997000;-20907000;;-662192000;-185162000;-445819000;-847354000;;-847354000;-2291000;-849645000;;173377000;173377000
RUSHA;909600;USD;2018;FY;2018-12-31;2019-02-25;2021-02-24;88251750;90659250;5506190000;-4527921000;978269000;-775715000;-705226000;;-70489000;202554000;-19682000;-19682000;182872000;297000;183169000;-44107000;139062000;;139062000;139062000
RUSHA;909600;USD;2019;FY;2019-12-31;2020-02-26;2022-02-24;82482750;84534750;5809847000;-4784219000;1025628000;-809121000;-753749000;;-55372000;216507000;-26882000;-28807000;189625000;-102000;189523000;-47940000;141583000;;141583000;141583000
RUSHA;909600;USD;2020;FY;2020-12-31;2021-02-24;2023-02-23;82299000;84363000;4735940000;-3860473000;875467000;-722714000;-665258000;;-57456000;152753000;-2882000;-9014000;149871000;1852000;151723000;-36836000;114887000;;114887000;114887000
RUSHA;909600;USD;2021;FY;2021-12-31;2022-02-24;2024-02-23;84010500;86709000;5126142000;-4033844000;1092298000;-784694000;-731340000;;-53354000;307604000;4647000;-1770000;312251000;1432000;313683000;-72268000;241415000;;241415000;241415000
RUSHA;909600;USD;2022;FY;2022-12-31;2023-02-23;2024-02-23;83100000;85726500;7101670000;-5614511000;1487159000;-983501000;-927836000;;-55665000;503658000;3214000;-19124000;506872000;2455000;509327000;-117242000;392085000;;391382000;391382000
RUTH;998690;USD;2018;FY;2018-12-31;2019-02-28;2021-03-05;29659461;30273841;452334000;-326370000;125964000;-74305000;-53892000;;-18538000;51659000;-1812000;-1739000;49847000;;49847000;-8247000;41600000;80000;41680000;41680000
RUTH;998690;USD;2019;FY;2019-12-31;2020-02-27;2022-02-24;28998382;29376980;468026000;-127597000;340429000;-287968000;-50075000;;-21354000;52461000;-2082000;-2197000;50379000;;50379000;-8173000;42206000;;42206000;42206000
RUTH;998690;USD;2020;FY;2020-12-31;2021-03-05;2023-02-23;31683920;31683920;277748000;-75831000;201917000;-214124000;;;;-12207000;-4655000;-4681000;-16862000;-16342000;-33204000;7910000;-25294000;;-25294000;-25294000
RUTH;998690;USD;2021;FY;2021-12-31;2022-02-24;2023-02-23;34421570;34592930;429123000;-128450000;300673000;-248047000;;;;52626000;-3376000;-3478000;49250000;-2912000;46338000;-4063000;42275000;;42275000;42275000
RUTH;998690;USD;2022;FY;2022-12-31;2023-02-23;2023-02-23;33203263;33495888;505858000;-151290000;354568000;-300944000;;;;53624000;-1329000;-1507000;52295000;-6664000;45631000;-7010000;38621000;;38621000;38621000
RVLV;1338983;USD;2018;FY;2018-12-31;2019-02-25;2021-02-25;41936000;44584000;498739000;-233433000;265306000;-223508000;-210216000;;;41798000;-631000;;41167000;;41167000;-10529000;30638000;;30685000;30685000
RVLV;1338983;USD;2019;FY;2019-12-31;2020-02-26;2022-02-28;57294000;57294000;600993000;-279040000;321953000;-273855000;-254442000;;;48098000;-931000;;47167000;;47167000;-11500000;35667000;;35667000;-5149000
RVLV;1338983;USD;2020;FY;2020-12-31;2021-02-25;2023-02-23;71782000;74033000;580649000;-275369000;305280000;-244214000;-227743000;;;61066000;-994000;;60072000;;60072000;-3282000;56790000;;56790000;56790000
RVLV;1338983;USD;2021;FY;2021-12-31;2022-02-28;2024-02-27;72513000;74547000;891390000;-401567000;489823000;-384532000;-363210000;;;105291000;-563000;;104728000;;104728000;-4888000;99840000;;99840000;99840000
RVLV;1338983;USD;2022;FY;2022-12-31;2023-02-23;2024-02-27;73314000;74520000;1101416000;-509093000;592323000;-519183000;-487379000;;;73140000;3476000;;76616000;;76616000;-17919000;58697000;;58697000;58697000
RVMD;3196560;USD;2018;FY;2018-12-31;2019-03-31;2021-03-02;52902309;52902309;20165000;;;-60494000;-9410000;-51084000;;-40329000;661000;661000;-39668000;-2121000;-41789000;;-41789000;;-41789000;-48820000
RVMD;3196560;USD;2019;FY;2019-12-31;2020-03-30;2022-02-28;52902309;52902309;50041000;;;-104161000;-12406000;-91755000;;-54120000;2083000;2083000;-52037000;;-52037000;4373000;-47664000;;-47664000;-61902000
RVMD;3196560;USD;2020;FY;2020-12-31;2021-03-02;2023-02-27;54874119;54874119;42983000;;;-153680000;-21428000;-132252000;;-110697000;2167000;2167000;-108530000;;-108530000;371000;-108159000;;-108159000;-110378000
RVMD;3196560;USD;2021;FY;2021-12-31;2022-02-28;2024-02-26;54874119;54874119;29390000;;;-217398000;-30450000;-186948000;;-188008000;917000;917000;-187091000;;-187091000;;-187091000;;-187091000;-187091000
RVMD;3196560;USD;2022;FY;2022-12-31;2023-02-27;2024-02-26;80626525;80626525;35380000;;;-293659000;-40586000;-253073000;;-258279000;9154000;9154000;-249125000;;-249125000;420000;-248705000;;-248705000;-248705000
RVNC;6767449;USD;2018;FY;2018-12-31;2019-02-28;2021-02-25;36171582;36171582;3729000;;;-146363000;-53863000;-92500000;;-142634000;3206000;3979000;-139428000;-140000;-139568000;-3000000;-142568000;;-142568000;-142568000
RVNC;6767449;USD;2019;FY;2019-12-31;2020-02-26;2022-02-28;43460804;43460804;413000;;;-164872000;-62011000;-102861000;;-164459000;5229000;5532000;-159230000;-199000;-159429000;;-159429000;;-159429000;-159429000
RVNC;6767449;USD;2020;FY;2020-12-31;2021-02-25;2023-02-28;58009162;58009162;15325000;-4769000;10556000;-283718000;-151846000;-125795000;-6077000;-273162000;-11547000;-10826000;-284709000;;-284709000;2620000;-282089000;;-282089000;-282089000
RVNC;6767449;USD;2021;FY;2021-12-31;2022-02-28;2024-02-28;67507818;67507818;77798000;-23410000;54388000;-329064000;-198821000;-116255000;-13988000;-274676000;-6634000;-5936000;-281310000;;-281310000;;-281310000;;-281310000;-281310000
